1110883705.0,2.0,99.0,101.0,0.001
1110883754.0,2.0,98.0,97.0,0.001
1110883783.0,4.0,56.0,89.0,0.001
1110883851.0,2.0,98.0,102.0,0.001
1110883922.0,4.0,56.0,94.0,0.001
1110883946.0,2.0,98.0,92.0,0.001
1110883967.0,4.0,56.0,94.0,0.001
1110884034.0,2.0,98.0,92.0,0.001
1110884060.0,4.0,56.0,89.0,0.001
1110884080.0,2.0,98.0,102.0,0.001
1110884129.0,2.0,99.0,5.0,0.015
1110889348.0,2.0,111.0,90.0,0.001
1110889371.0,2.0,99.0,96.0,0.001
1110889374.0,2.0,111.0,90.0,0.001
1110889396.0,2.0,98.0,97.0,0.001
1110889423.0,2.0,98.0,97.0,0.001
1110889425.0,2.0,111.0,90.0,0.001
1110889480.0,2.0,111.0,90.0,0.001
1110889510.0,2.0,111.0,90.0,0.001
1110889566.0,2.0,111.0,90.0,0.001
1110889581.0,2.0,98.0,92.0,0.001
1110889604.0,2.0,98.0,92.0,0.001
1110889629.0,2.0,98.0,97.0,0.001
1110889655.0,2.0,111.0,90.0,0.001
1110889757.0,2.0,111.0,90.0,0.001
1110889810.0,2.0,111.0,90.0,0.001
1110889840.0,2.0,98.0,92.0,0.001
1110889944.0,2.0,98.0,97.0,0.001
1110889971.0,2.0,111.0,95.0,0.001
1110890020.0,2.0,111.0,99.0,0.001
1110890052.0,2.0,98.0,112.0,0.001
1110890079.0,2.0,111.0,95.0,0.001
1110890108.0,2.0,99.0,101.0,0.001
1110890137.0,2.0,111.0,104.0,0.001
1110890270.0,2.0,99.0,96.0,0.001
1110890297.0,2.0,111.0,90.0,0.001
1110890351.0,2.0,111.0,86.0,0.001
1110890427.0,2.0,98.0,92.0,0.001
1110890451.0,2.0,111.0,86.0,0.001
1110890475.0,2.0,98.0,92.0,0.001
1110890501.0,2.0,111.0,86.0,0.001
1110890583.0,2.0,98.0,102.0,0.001
1110890637.0,2.0,98.0,102.0,0.001
1110890666.0,2.0,111.0,86.0,0.001
1110890693.0,2.0,98.0,92.0,0.001
1110890721.0,2.0,111.0,90.0,0.001
1110890746.0,2.0,99.0,91.0,0.001
1110890771.0,2.0,111.0,86.0,0.001
1110890821.0,2.0,111.0,90.0,0.001
1110890956.0,2.0,98.0,97.0,0.001
1110891011.0,2.0,98.0,97.0,0.001
1110891066.0,2.0,98.0,97.0,0.001
1110891115.0,2.0,98.0,97.0,0.001
1110891167.0,2.0,98.0,97.0,0.001
1110891222.0,2.0,98.0,97.0,0.001
1110891325.0,2.0,98.0,92.0,0.001
1110891351.0,2.0,111.0,86.0,0.001
1110891400.0,2.0,111.0,90.0,0.001
1110891506.0,2.0,111.0,86.0,0.001
1110891585.0,2.0,98.0,97.0,0.001
1110891611.0,2.0,111.0,86.0,0.001
1110891638.0,2.0,98.0,92.0,0.001
1110891661.0,2.0,111.0,90.0,0.001
1110891713.0,2.0,111.0,86.0,0.001
1110891739.0,2.0,98.0,97.0,0.001
1110891765.0,2.0,111.0,86.0,0.001
1110891792.0,2.0,98.0,97.0,0.001
1110891817.0,2.0,111.0,86.0,0.001
1110891870.0,2.0,111.0,86.0,0.001
1110891925.0,2.0,111.0,90.0,0.001
1110891953.0,2.0,99.0,91.0,0.001
1110896267.0,4.0,56.0,98.0,0.001
1110896295.0,2.0,111.0,95.0,0.001
1110896298.0,4.0,49.0,107.0,0.001
1110896323.0,2.0,98.0,117.0,0.001
1110896319.0,2.0,111.0,108.0,0.001
1110896373.0,2.0,98.0,138.0,0.001
1110896372.0,2.0,111.0,126.0,0.001
1110896429.0,2.0,98.0,107.0,0.001
1110896429.0,2.0,111.0,95.0,0.001
1110896450.0,4.0,49.0,148.0,0.001
1110896474.0,2.0,111.0,95.0,0.001
1110896507.0,4.0,49.0,138.0,0.001
1110896593.0,2.0,98.0,102.0,0.001
1110896591.0,2.0,111.0,95.0,0.001
1110896641.0,2.0,98.0,107.0,0.001
1110896670.0,4.0,49.0,107.0,0.001
1110896694.0,2.0,111.0,90.0,0.001
1110896721.0,4.0,49.0,97.0,0.001
1110896741.0,2.0,98.0,92.0,0.001
1110896739.0,2.0,111.0,95.0,0.001
1110896764.0,4.0,49.0,102.0,0.001
1110896785.0,2.0,111.0,95.0,0.001
1110896837.0,2.0,98.0,92.0,0.001
1110896858.0,4.0,49.0,102.0,0.001
1110896882.0,2.0,98.0,97.0,0.001
1110896881.0,2.0,111.0,90.0,0.001
1110896904.0,4.0,49.0,102.0,0.001
1110896952.0,4.0,49.0,102.0,0.001
1110896974.0,2.0,98.0,97.0,0.001
1110896972.0,2.0,111.0,90.0,0.001
1110897047.0,4.0,49.0,102.0,0.001
1110897069.0,2.0,99.0,96.0,0.001
1110897067.0,2.0,111.0,90.0,0.001
1110897095.0,4.0,49.0,112.0,0.001
1110897117.0,2.0,98.0,97.0,0.001
1110897145.0,4.0,49.0,107.0,0.001
1110897190.0,4.0,49.0,97.0,0.001
1110897233.0,4.0,49.0,107.0,0.001
1110897253.0,2.0,98.0,92.0,0.001
1110897252.0,2.0,111.0,95.0,0.001
1110897347.0,2.0,111.0,90.0,0.001
1110897369.0,4.0,49.0,102.0,0.001
1110897392.0,2.0,111.0,113.0,0.001
1110897417.0,4.0,49.0,107.0,0.001
1110897447.0,2.0,111.0,95.0,0.001
1110897469.0,4.0,49.0,102.0,0.001
1110897493.0,2.0,111.0,108.0,0.001
1110897569.0,4.0,49.0,138.0,0.001
1110897593.0,2.0,111.0,95.0,0.001
1110897625.0,4.0,49.0,148.0,0.001
1110897748.0,4.0,49.0,122.0,0.001
1110897769.0,2.0,111.0,108.0,0.001
1110897799.0,4.0,49.0,133.0,0.001
1110897825.0,2.0,111.0,95.0,0.001
1110897854.0,4.0,49.0,102.0,0.001
1110897878.0,2.0,111.0,90.0,0.001
1110897927.0,2.0,111.0,95.0,0.001
1110897976.0,2.0,111.0,95.0,0.001
1110897998.0,4.0,49.0,112.0,0.001
1110898022.0,2.0,111.0,90.0,0.001
1110898050.0,4.0,49.0,102.0,0.001
1110898072.0,2.0,111.0,99.0,0.001
1110898119.0,2.0,111.0,95.0,0.001
1110898146.0,4.0,49.0,97.0,0.001
1110898166.0,2.0,111.0,90.0,0.001
1110898190.0,4.0,49.0,102.0,0.001
1110898237.0,4.0,49.0,102.0,0.001
1110898259.0,2.0,111.0,90.0,0.001
1110898283.0,4.0,49.0,97.0,0.001
1110898306.0,2.0,111.0,86.0,0.001
1110898350.0,2.0,111.0,90.0,0.001
1110898420.0,4.0,49.0,97.0,0.001
1110898443.0,2.0,111.0,95.0,0.001
1110898462.0,4.0,49.0,97.0,0.001
1110898485.0,2.0,111.0,86.0,0.001
1110898508.0,4.0,49.0,138.0,0.001
1110898609.0,4.0,49.0,112.0,0.001
1110898629.0,2.0,111.0,99.0,0.001
1110898654.0,4.0,49.0,107.0,0.001
1110898678.0,2.0,111.0,108.0,0.001
1110898701.0,4.0,49.0,112.0,0.001
1110898811.0,4.0,49.0,97.0,0.001
1110898879.0,2.0,111.0,90.0,0.001
1110898954.0,1.0,2.0,1.0,0.5
1110898926.0,2.0,111.0,86.0,0.001
1110898953.0,4.0,49.0,97.0,0.001
1110898996.0,4.0,49.0,102.0,0.001
1110899019.0,2.0,111.0,86.0,0.001
1110899067.0,2.0,111.0,90.0,0.001
1110899087.0,4.0,49.0,102.0,0.001
1110899111.0,2.0,111.0,86.0,0.001
1110899136.0,4.0,49.0,102.0,0.001
1110899158.0,2.0,111.0,86.0,0.001
1110899179.0,4.0,49.0,102.0,0.001
1110899271.0,4.0,49.0,138.0,0.001
1110899322.0,4.0,49.0,112.0,0.001
1110899371.0,4.0,49.0,102.0,0.001
1110899442.0,2.0,111.0,90.0,0.001
1110899465.0,4.0,49.0,107.0,0.001
1110899514.0,4.0,49.0,97.0,0.001
1110899556.0,4.0,49.0,97.0,0.001
1110899625.0,2.0,111.0,99.0,0.001
1110899648.0,4.0,49.0,102.0,0.001
1110899697.0,4.0,49.0,107.0,0.001
1110899839.0,4.0,49.0,102.0,0.001
1110899884.0,4.0,49.0,97.0,0.001
1110899905.0,2.0,111.0,90.0,0.001
1110899926.0,4.0,49.0,107.0,0.001
1110899947.0,2.0,111.0,95.0,0.001
1110900045.0,2.0,111.0,90.0,0.001
1110900116.0,4.0,49.0,117.0,0.001
1110900144.0,2.0,111.0,99.0,0.001
1110900259.0,2.0,111.0,99.0,0.001
1110900287.0,4.0,49.0,102.0,0.001
1110900333.0,4.0,49.0,107.0,0.001
1110900410.0,2.0,111.0,90.0,0.001
1110900504.0,2.0,111.0,117.0,0.001
1110900527.0,4.0,49.0,107.0,0.001
1110900583.0,4.0,49.0,107.0,0.001
1110900604.0,2.0,111.0,104.0,0.001
1110900631.0,4.0,49.0,97.0,0.001
1110900680.0,4.0,49.0,107.0,0.001
1110900702.0,2.0,111.0,90.0,0.001
1110900727.0,4.0,49.0,102.0,0.001
1110900797.0,2.0,111.0,86.0,0.001
1110900826.0,4.0,49.0,102.0,0.001
1110900847.0,2.0,111.0,86.0,0.001
1110900958.0,4.0,49.0,97.0,0.001
1110901003.0,4.0,49.0,102.0,0.001
1110901049.0,4.0,49.0,97.0,0.001
1110901076.0,2.0,111.0,90.0,0.001
1110901677.0,1.0,2.0,1.0,0.5
1110904005.0,2.0,2.0,1.0,0.25
1110904244.0,2.0,2.0,1.0,0.25
1110905773.0,2.0,111.0,77.0,0.001
1110905808.0,4.0,49.0,51.0,0.001
1111490399.0,1.0,2.0,1.0,0.5
1111494137.0,1.0,2.0,1.0,0.5
1111497670.0,1.0,2.0,1.0,0.5
1111501485.0,1.0,597.0,3.0,0.034
1111515801.0,1.0,2.0,500.0,0.001
1111522958.0,1.0,2.0,1.0,0.5
1111526604.0,1.0,2.0,1.0,0.5
1111533771.0,1.0,2.0,1.0,0.5
1111544934.0,1.0,2.0,1.0,0.5
1111551712.0,1.0,2.0,1.0,0.5
1111551950.0,1.0,2.0,1.0,0.5
1111555488.0,1.0,2.0,1.0,0.5
1111558787.0,1.0,2.0,1.0,0.5
1111558983.0,1.0,2.0,1.0,0.5
1111562426.0,1.0,2.0,1.0,0.5
1111566249.0,1.0,2.0,1.0,0.5
1111569991.0,1.0,2.0,1.0,0.5
1111576743.0,1.0,2.0,1.0,0.5
1111580670.0,1.0,2.0,1.0,0.5
1111584334.0,1.0,2.0,1.0,0.5
1111717234.0,1.0,2.0,1.0,0.5
1111785744.0,1.0,576.0,2.0,0.113
1111796483.0,1.0,2.0,1.0,0.5
1111821726.0,1.0,2.0,1.0,0.5
1111825334.0,1.0,2.0,1.0,0.5
1111951358.0,1.0,2.0,1.0,0.5
1111954960.0,1.0,2.0,500.0,0.001
1111980377.0,1.0,2.0,1.0,0.5
1112059420.0,1.0,2.0,1.0,0.5
1112088163.0,4.0,56.0,40.0,0.001
1112088410.0,2.0,98.0,46.0,0.002
1112096638.0,2.0,111.0,5.0,0.005
1112096794.0,2.0,99.0,10.0,0.005
1112097181.0,2.0,111.0,9.0,0.003
1112097617.0,4.0,49.0,36.0,0.001
1112097672.0,2.0,111.0,18.0,0.003
1112097742.0,2.0,98.0,10.0,0.001
1112100343.0,2.0,98.0,10.0,0.008
1112100376.0,2.0,111.0,14.0,0.005
1112100986.0,4.0,49.0,26.0,0.001
1112101010.0,2.0,111.0,14.0,0.003
1112101575.0,4.0,56.0,18.0,0.001
1112101817.0,2.0,99.0,15.0,0.005
1112101862.0,4.0,56.0,893.0,0.001
1112102075.0,4.0,49.0,2867.0,0.001
1112102800.0,2.0,111.0,9.0,0.001
1112102875.0,2.0,111.0,14.0,0.003
1112103189.0,4.0,56.0,45.0,0.001
1112103253.0,4.0,49.0,56.0,0.001
1112103287.0,4.0,56.0,45.0,0.001
1112169496.0,2.0,99.0,10.0,0.005
1112203309.0,1.0,2.0,1.0,0.5
1112214093.0,1.0,2.0,1.0,0.5
1112246423.0,1.0,2.0,1.0,0.5
1112261466.0,2.0,98.0,5.0,0.005
1112261497.0,2.0,111.0,9.0,0.003
1112266806.0,2.0,2.0,1.0,0.25
1112266904.0,2.0,2.0,1.0,0.25
1112266987.0,2.0,2.0,1.0,0.25
1112267190.0,2.0,122.0,4344.0,0.001
1112271284.0,2.0,111.0,306.0,0.001
1112271324.0,2.0,2.0,1.0,0.25
1112272838.0,2.0,98.0,480.0,0.001
1112273103.0,2.0,99.0,449.0,0.001
1112272608.0,2.0,121.0,4380.0,0.001
1112279934.0,2.0,111.0,288.0,0.001
1112281022.0,2.0,98.0,316.0,0.001
1112311274.0,1.0,2.0,1.0,0.5
1112332892.0,1.0,2.0,1.0,0.5
1112336566.0,1.0,2.0,1.0,0.5
1112343777.0,1.0,2.0,1.0,0.5
1112352848.0,2.0,98.0,316.0,0.001
1112357044.0,2.0,98.0,148.0,0.001
1112357669.0,2.0,111.0,113.0,0.001
1112359235.0,2.0,98.0,622.0,0.001
1112359486.0,2.0,111.0,550.0,0.001
1112360380.0,2.0,112.0,40.0,0.001
1112360412.0,2.0,98.0,77.0,0.001
1112360831.0,2.0,111.0,95.0,0.001
1112360975.0,2.0,111.0,54.0,0.001
1112362049.0,2.0,111.0,54.0,0.001
1112362085.0,2.0,99.0,25.0,0.002
1112362138.0,2.0,98.0,41.0,0.001
1112363282.0,2.0,98.0,56.0,0.001
1112363286.0,2.0,111.0,54.0,0.001
1112364117.0,2.0,111.0,554.0,0.001
1112364149.0,2.0,99.0,616.0,0.001
1112364586.0,2.0,99.0,621.0,0.001
1112368976.0,1.0,2.0,1.0,0.5
1112462162.0,1.0,2.0,1.0,0.5
1112465845.0,1.0,2.0,1.0,0.5
1112469335.0,1.0,2.0,1.0,0.5
1112473169.0,1.0,2.0,1.0,0.5
1112505507.0,1.0,2.0,1.0,0.5
1112527156.0,1.0,2.0,1.0,0.5
1112570339.0,1.0,2.0,1.0,0.5
1112621103.0,1.0,2.0,1.0,0.5
1112700220.0,1.0,2.0,1.0,0.5
1112721965.0,1.0,2.0,1.0,0.5
1112808028.0,1.0,2.0,500.0,0.001
1112811664.0,1.0,2.0,1.0,0.5
1112815209.0,1.0,2.0,1.0,0.5
1112872955.0,1.0,2.0,1.0,0.5
1112965830.0,2.0,111.0,279.0,0.001
1112965799.0,2.0,111.0,554.0,0.001
1113110613.0,1.0,2.0,1.0,0.5
1113114203.0,1.0,2.0,1.0,0.5
1113228831.0,1.0,2.0,1.0,0.5
1113228862.0,1.0,2.0,1.0,0.5
1113232766.0,1.0,2.0,1.0,0.5
1113232836.0,1.0,2.0,1.0,0.5
1113233026.0,2.0,102.0,5.0,0.02
1113233130.0,2.0,140.0,4.0,0.027
1113233638.0,2.0,188.0,5.0,0.008
1113240034.0,1.0,2.0,1.0,0.5
1113240345.0,1.0,236.0,4.0,0.042
1113240697.0,2.0,251.0,6.0,0.025
1113240877.0,2.0,365.0,3.0,0.055
1113244860.0,2.0,252.0,4.0,0.005
1113247264.0,1.0,2.0,1.0,0.5
1113247526.0,2.0,77.0,13.0,0.007
1113247923.0,2.0,365.0,3.0,0.055
1113251074.0,1.0,60.0,67.0,0.002
1113251430.0,2.0,376.0,3.0,0.053
1113251725.0,2.0,376.0,3.0,0.009
1113258025.0,1.0,100.0,10.0,0.01
1113258118.0,1.0,2.0,1.0,0.5
1113258451.0,2.0,118.0,8.0,0.003
1113261937.0,1.0,2.0,500.0,0.001
1113263065.0,2.0,150.0,3.0,0.028
1113268871.0,1.0,2.0,1.0,0.5
1113268918.0,2.0,75.0,7.0,0.057
1113268986.0,2.0,150.0,3.0,0.022
1113276004.0,2.0,117.0,4.0,0.037
1113279373.0,1.0,2.0,500.0,0.001
1113279432.0,2.0,68.0,7.0,0.032
1113282970.0,1.0,2.0,1.0,0.5
1113283018.0,2.0,76.0,7.0,0.042
1113283098.0,2.0,114.0,4.0,0.044
1113286578.0,1.0,2.0,500.0,0.001
1113290174.0,1.0,2.0,1.0,0.5
1113290332.0,2.0,117.0,4.0,0.027
1113294124.0,1.0,2.0,1.0,0.5
1113294708.0,2.0,139.0,4.0,0.031
1113301238.0,1.0,2.0,1.0,0.5
1113301656.0,2.0,188.0,3.0,0.018
1113302065.0,2.0,65.0,8.0,0.024
1113304844.0,1.0,2.0,1.0,0.5
1113305420.0,2.0,252.0,2.0,0.02
1113306367.0,2.0,150.0,3.0,0.017
1113308485.0,1.0,2.0,1.0,0.5
1113308738.0,2.0,181.0,3.0,0.018
1113308826.0,2.0,73.0,7.0,0.039
1113312171.0,1.0,2.0,1.0,0.5
1113312353.0,2.0,139.0,4.0,0.036
1113319494.0,1.0,2.0,1.0,0.5
1113320586.0,2.0,121.0,4.0,0.041
1113326756.0,1.0,2.0,1.0,0.5
1113328015.0,2.0,122.0,4.0,0.046
1113330344.0,1.0,2.0,1.0,0.5
1113330760.0,2.0,80.0,6.0,0.021
1113333918.0,1.0,2.0,1.0,0.5
1113334333.0,2.0,146.0,3.0,0.046
1113337506.0,1.0,244.0,4.0,0.051
1113338080.0,2.0,188.0,3.0,0.022
1113344769.0,1.0,2.0,1.0,0.5
1113346028.0,2.0,119.0,4.0,0.047
1113348274.0,1.0,2.0,1.0,0.5
1113348679.0,2.0,307.0,2.0,0.024
1113356548.0,2.0,121.0,4.0,0.021
1113363149.0,2.0,142.0,4.0,0.022
1113366247.0,1.0,2.0,1.0,0.5
1113366652.0,2.0,146.0,3.0,0.034
1113369850.0,1.0,2.0,1.0,0.5
1113370255.0,2.0,145.0,3.0,0.034
1113373465.0,1.0,2.0,1.0,0.5
1113374534.0,2.0,121.0,4.0,0.052
1113376633.0,2.0,145.0,3.0,0.057
1113376750.0,2.0,150.0,3.0,0.028
1113389093.0,1.0,2.0,1.0,0.5
1113389108.0,1.0,2.0,1.0,0.5
1113389334.0,1.0,505.0,2.0,0.02
1113389575.0,2.0,76.0,13.0,0.005
1113389593.0,2.0,250.0,2.0,0.005
1113390035.0,2.0,188.0,5.0,0.016
1113391289.0,1.0,2.0,1.0,0.5
1113391566.0,2.0,189.0,3.0,0.031
1113394822.0,1.0,2.0,1.0,0.5
1113395449.0,2.0,77.0,6.0,0.065
1113395701.0,2.0,146.0,3.0,0.063
1113398519.0,1.0,2.0,1.0,0.5
1113398823.0,2.0,51.0,10.0,0.01
1113398920.0,2.0,141.0,4.0,0.044
1113405588.0,1.0,2.0,1.0,0.5
1113405996.0,2.0,68.0,7.0,0.042
1113406064.0,2.0,120.0,4.0,0.052
1113406249.0,2.0,189.0,3.0,0.018
1113412753.0,1.0,2.0,1.0,0.5
1113412993.0,2.0,75.0,7.0,0.067
1113413087.0,2.0,148.0,3.0,0.045
1113416427.0,1.0,2.0,1.0,0.5
1113416659.0,1.0,2.0,1.0,0.5
1113420014.0,1.0,2.0,1.0,0.5
1113420277.0,2.0,145.0,3.0,0.034
1113420799.0,2.0,376.0,1.0,0.16
1113423531.0,1.0,2.0,500.0,0.001
1113423595.0,1.0,60.0,17.0,0.01
1113423785.0,2.0,51.0,10.0,0.005
1113423887.0,2.0,299.0,2.0,0.029
1113430781.0,1.0,2.0,500.0,0.001
1113431023.0,2.0,76.0,7.0,0.052
1113434337.0,1.0,2.0,1.0,0.5
1113434587.0,2.0,171.0,3.0,0.073
1113434681.0,2.0,121.0,4.0,0.036
1113441774.0,2.0,75.0,7.0,0.062
1113441886.0,2.0,181.0,3.0,0.018
1113442138.0,2.0,189.0,3.0,0.009
1113448832.0,1.0,2.0,1.0,0.5
1113448907.0,1.0,2.0,1.0,0.5
1113452323.0,1.0,2.0,1.0,0.5
1113452394.0,1.0,2.0,1.0,0.5
1113452575.0,2.0,128.0,4.0,0.073
1113452942.0,2.0,145.0,3.0,0.034
1113455942.0,1.0,2.0,1.0,0.5
1113456195.0,2.0,129.0,4.0,0.068
1113456599.0,2.0,148.0,3.0,0.051
1113459534.0,1.0,2.0,1.0,0.5
1113459600.0,1.0,2.0,1.0,0.5
1113459785.0,2.0,76.0,7.0,0.042
1113459887.0,2.0,79.0,6.0,0.021
1113463912.0,2.0,148.0,3.0,0.062
1113466825.0,1.0,2.0,1.0,0.5
1113467078.0,2.0,76.0,7.0,0.056
1113471177.0,4.0,49.0,46.0,0.001
1113471265.0,1.0,2.0,1.0,0.5
1113471301.0,1.0,2.0,1.0,0.5
1113474060.0,1.0,2.0,1.0,0.5
1113474367.0,2.0,143.0,3.0,0.035
1113474660.0,2.0,315.0,2.0,0.02
1113477556.0,1.0,2.0,1.0,0.5
1113477964.0,2.0,145.0,3.0,0.029
1113478068.0,2.0,102.0,5.0,0.01
1113478259.0,2.0,125.0,4.0,0.001
1113481202.0,1.0,2.0,1.0,0.5
1113481391.0,2.0,141.0,4.0,0.035
1113481474.0,2.0,116.0,4.0,0.032
1113481664.0,2.0,251.0,2.0,0.02
1113484805.0,1.0,2.0,1.0,0.5
1113484877.0,1.0,2.0,1.0,0.5
1113485058.0,2.0,188.0,3.0,0.018
1113487414.0,1.0,126.0,2468.0,0.994
1113487846.0,1.0,126.0,270.0,0.999
1113491310.0,1.0,239.0,255.0,0.001
1113491489.0,1.0,141.0,433.0,0.001
1113491936.0,1.0,290.0,210.0,0.001
1113491967.0,1.0,265.0,230.0,0.001
1113492029.0,1.0,214.0,280.0,0.001
1113492278.0,1.0,2.0,1.0,0.5
1113492321.0,1.0,2.0,1.0,0.5
1113492385.0,1.0,2.0,1.0,0.5
1113492397.0,2.0,170.0,3.0,0.078
1113492492.0,2.0,97.0,5.0,0.031
1113492728.0,2.0,171.0,3.0,0.073
1113492751.0,1.0,265.0,226.0,0.001
1113493076.0,1.0,2.0,1.0,0.5
1113493188.0,1.0,2.0,1.0,0.5
1113493242.0,2.0,2.0,1.0,0.25
1113493268.0,4.0,2.0,1.0,0.125
