1319415113.0;I;11814;wmputils;doPurge
1319415120.0;I;11814;wmputils;doPurge
1319415192.0;I;16769;wmputils;doPurge
1319415225.0;I;16371;wmputils;doPurge
1319415246.0;I;17139;wmputils;doPurge
1319415250.0;I;16776;wmputils;doPurge
1319415297.0;I;16776;wmputils;doPurge
1319415314.0;I;16371;wmputils;doPurge
1319415337.0;I;15737;wmputils;doPurge
1319415356.0;I;17552;wmputils;doPurge
1319415371.0;I;17552;wmputils;doPurge
1319415401.0;I;17552;wmputils;doPurge
1319415422.0;I;17552;wmputils;doPurge
1319415451.0;I;18274;wmputils;doPurge
1319415454.0;I;16769;wmputils;doPurge
1319415485.0;I;18250;wmputils;doPurge
1319415487.0;I;16769;wmputils;doPurge
1319415537.0;I;18274;wmputils;doPurge
1319415578.0;I;18250;wmputils;doPurge
1319415594.0;I;18274;wmputils;doPurge
1319415645.0;I;15737;wmputils;doPurge
1319415677.0;I;16769;wmputils;doPurge
1319415710.0;I;16776;wmputils;doPurge
1319415722.0;I;17552;wmputils;doPurge
1319415740.0;I;16776;wmputils;doPurge
1319415786.0;I;17552;wmputils;doPurge
1319415791.0;I;16769;wmputils;doPurge
1319415811.0;I;17552;wmputils;doPurge
1319415846.0;I;16776;wmputils;doPurge
1319415848.0;I;18263;wmputils;doPurge
1319415910.0;I;20835;wmputils;doPurge
1319415965.0;I;16769;wmputils;doPurge
1319416014.0;I;17552;wmputils;doPurge
1319416067.0;I;18263;wmputils;doPurge
1319416110.0;I;20835;wmputils;doPurge
1319416159.0;I;21569;wmputils;doPurge
1319416234.0;I;20835;wmputils;doPurge
1319416253.0;I;21569;wmputils;doPurge
1319416282.0;I;18250;wmputils;doPurge
1319416290.0;I;18263;wmputils;doPurge
1319416323.0;I;18250;wmputils;doPurge
1319416342.0;I;18263;wmputils;doPurge
1319416409.0;I;23471;wmputils;doPurge
1319416409.0;I;21406;wmputils;doPurge
1319416418.0;I;20835;wmputils;doPurge
1319416491.0;I;21406;wmputils;doPurge
1319416492.0;I;23455;wmputils;doPurge
1319416539.0;I;21406;wmputils;doPurge
1319416549.0;I;20835;wmputils;doPurge
1319416581.0;I;23455;wmputils;doPurge
1319416586.0;I;20835;wmputils;doPurge
1319416615.0;I;20835;wmputils;doPurge
1319416658.0;I;21406;wmputils;doPurge
