1319468478.0;I;5237;wmp2wm;computePipePath
1319469262.0;I;4357;wmp2wm;computePipePath
1319470773.0;I;17837;wmp2wm;computePipePath
1319471452.0;I;17822;wmp2wm;computePipePath
1319516678.0;I;7415;wmp2wm;computePipePath
1319520044.0;I;9947;wmp2wm;computePipePath
1319523763.0;I;27575;wmp2wm;computePipePath
1319527487.0;I;17676;wmp2wm;computePipePath
1319532173.0;I;18828;wmp2wm;computePipePath
1319535417.0;I;7813;wmp2wm;computePipePath
1319538542.0;I;18775;wmp2wm;computePipePath
1319541728.0;I;12325;wmp2wm;computePipePath
1319545633.0;I;5931;wmp2wm;computePipePath
1319556623.0;I;2979;wmp2wm;computePipePath
1318954621.0;I;6176;wmp2wm;computePipePath
1318956072.0;I;11397;wmp2wm;computePipePath
1319566779.0;I;4183;wmp2wm;computePipePath
1319574170.0;I;19598;wmp2wm;computePipePath
1319574293.0;I;9617;wmp2wm;computePipePath
1319574416.0;I;15730;wmp2wm;computePipePath
1319574770.0;C;19598;wmp2wm;match
1319574770.0;S;19598;wmp2wm;match
1319574770.0;S;19598;wmp2wm;match
1319574770.0;S;19598;wmp2wm;match
1319574893.0;C;9617;wmp2wm;match
1319574893.0;S;9617;wmp2wm;match
1319574893.0;S;9617;wmp2wm;match
1319574893.0;S;9617;wmp2wm;match
1319575016.0;C;15730;wmp2wm;match
1319575016.0;S;15730;wmp2wm;match
1319575016.0;S;15730;wmp2wm;match
1319575016.0;S;15730;wmp2wm;match
1319575079.0;I;4921;wmp2wm;computePipePath
1319575679.0;C;4921;wmp2wm;match
1319575679.0;S;4921;wmp2wm;match
1319575679.0;S;4921;wmp2wm;match
1319575679.0;S;4921;wmp2wm;match
1319575682.0;I;19600;wmp2wm;computePipePath
1319576165.0;I;29770;wmp2wm;computePipePath
1319576282.0;C;19600;wmp2wm;match
1319576282.0;S;19600;wmp2wm;match
1319576282.0;S;19600;wmp2wm;match
1319576282.0;S;19600;wmp2wm;match
1319576765.0;C;29770;wmp2wm;match
1319576765.0;S;29770;wmp2wm;match
1319576765.0;S;29770;wmp2wm;match
1319576765.0;S;29770;wmp2wm;match
1319577430.0;I;5742;wmp2wm;computePipePath
1319577974.0;I;26521;wmp2wm;computePipePath
1319015025.0;I;16589;wmp2wm;computePipePath
1319015056.0;I;6237;wmp2wm;computePipePath
1319015121.0;I;13223;wmp2wm;computePipePath
1319015140.0;I;11735;wmp2wm;computePipePath
1319015177.0;I;22313;wmp2wm;computePipePath
1319015190.0;I;26091;wmp2wm;computePipePath
1319015247.0;I;15126;wmp2wm;computePipePath
1319024612.0;I;12351;wmp2wm;computePipePath
1319025218.0;I;15936;wmp2wm;computePipePath
1319030982.0;I;6361;wmp2wm;computePipePath
1319035785.0;I;774;wmp2wm;computePipePath
1319097358.0;I;5012;wmp2wm;computePipePath
1319100369.0;I;15667;wmp2wm;computePipePath
1319107413.0;I;15165;wmp2wm;computePipePath
1319111404.0;I;20357;wmp2wm;computePipePath
1319127689.0;I;3414;wmp2wm;computePipePath
1319152860.0;I;28809;wmp2wm;computePipePath
1319156466.0;I;15093;wmp2wm;computePipePath
1319160247.0;I;26985;wmp2wm;computePipePath
1319167634.0;I;9506;wmp2wm;computePipePath
1319171295.0;I;29775;wmp2wm;computePipePath
1319192507.0;I;12972;wmp2wm;computePipePath
1319201399.0;I;23608;wmp2wm;computePipePath
1319203203.0;I;4255;wmp2wm;computePipePath
1319207043.0;I;27899;wmp2wm;computePipePath
